TEMPERATURA,PRESION,ETAPA,PROCESO,OPERARIO,EVENTOS,Date,Time
94.1,-3.3,3,2,3,0,2024/04/27,PM 08:45:32
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.0,-3.5,3,2,3,0,2024/04/27,PM 08:45:42
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
95.7,-3.7,3,2,3,0,2024/04/27,PM 08:45:52
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.1,-3.8,3,2,3,0,2024/04/27,PM 08:46:02
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.0,3,2,3,0,2024/04/27,PM 08:46:12
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.5,-4.2,3,2,3,0,2024/04/27,PM 08:46:22
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.6,-4.3,3,2,3,0,2024/04/27,PM 08:46:32
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.4,3,2,3,0,2024/04/27,PM 08:46:42
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.5,3,2,3,0,2024/04/27,PM 08:46:52
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.6,3,2,3,0,2024/04/27,PM 08:47:02
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.8,3,2,3,0,2024/04/27,PM 08:47:12
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.7,-4.9,3,2,3,0,2024/04/27,PM 08:47:22
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:32
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
96.9,-5.0,3,2,3,0,2024/04/27,PM 08:47:42
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.0,-5.1,3,2,3,0,2024/04/27,PM 08:47:53
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,3,2,3,0,2024/04/27,PM 08:48:03
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
97.1,-5.2,4,2,3,0,2024/04/27,PM 08:48:13
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.0,-1.1,4,2,3,0,2024/04/27,PM 08:48:23
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
96.3,2.3,4,2,3,0,2024/04/27,PM 08:48:33
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
101.2,5.9,4,2,3,0,2024/04/27,PM 08:48:43
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
106.7,9.2,4,2,3,0,2024/04/27,PM 08:48:53
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
111.7,12.5,4,2,3,0,2024/04/27,PM 08:49:03
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
115.4,15.2,4,2,3,0,2024/04/27,PM 08:49:13
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
118.5,16.7,3,2,3,0,2024/04/27,PM 08:49:23
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
116.4,12.0,3,2,3,0,2024/04/27,PM 08:49:33
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
112.6,9.2,3,2,3,0,2024/04/27,PM 08:49:43
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
109.0,6.5,3,2,3,0,2024/04/27,PM 08:49:53
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
107.0,4.6,3,2,3,0,2024/04/27,PM 08:50:03
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.3,3.0,3,2,3,0,2024/04/27,PM 08:50:13
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
106.0,1.8,3,2,3,0,2024/04/27,PM 08:50:23
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
105.2,0.7,3,2,3,0,2024/04/27,PM 08:50:33
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
104.2,0.3,3,2,3,0,2024/04/27,PM 08:50:43
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,0.0,3,2,3,0,2024/04/27,PM 08:50:53
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.2,3,2,3,0,2024/04/27,PM 08:51:03
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.4,3,2,3,0,2024/04/27,PM 08:51:13
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.5,3,2,3,0,2024/04/27,PM 08:51:23
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.7,3,2,3,0,2024/04/27,PM 08:51:33
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.8,3,2,3,0,2024/04/27,PM 08:51:43
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-0.9,3,2,3,0,2024/04/27,PM 08:51:53
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.8,-1.1,3,2,3,0,2024/04/27,PM 08:52:03
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.3,3,2,3,0,2024/04/27,PM 08:52:13
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.6,-1.4,3,2,3,0,2024/04/27,PM 08:52:23
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.6,3,2,3,0,2024/04/27,PM 08:52:33
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.7,3,2,3,0,2024/04/27,PM 08:52:43
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-1.9,3,2,3,0,2024/04/27,PM 08:52:53
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.0,3,2,3,0,2024/04/27,PM 08:53:03
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.5,-2.2,3,2,3,0,2024/04/27,PM 08:53:13
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.3,3,2,3,0,2024/04/27,PM 08:53:23
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.4,-2.4,3,2,3,0,2024/04/27,PM 08:53:33
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.2,-2.5,3,2,3,0,2024/04/27,PM 08:53:43
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
103.0,-2.7,3,2,3,0,2024/04/27,PM 08:53:53
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.8,-2.8,3,2,3,0,2024/04/27,PM 08:54:03
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.6,-2.9,3,2,3,0,2024/04/27,PM 08:54:13
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.2,-3.0,3,2,3,0,2024/04/27,PM 08:54:23
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
102.0,-3.2,3,2,3,0,2024/04/27,PM 08:54:33
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.8,-3.3,3,2,3,0,2024/04/27,PM 08:54:43
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.7,-3.4,3,2,3,0,2024/04/27,PM 08:54:53
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.4,-3.5,3,2,3,0,2024/04/27,PM 08:55:03
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.2,-3.7,3,2,3,0,2024/04/27,PM 08:55:13
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
101.0,-3.8,3,2,3,0,2024/04/27,PM 08:55:23
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.6,-4.0,3,2,3,0,2024/04/27,PM 08:55:33
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
100.4,-4.1,3,2,3,0,2024/04/27,PM 08:55:43
